0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.4,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,33.0,9.0
3.804348,3.307692,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
1.0,1.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,27.0,9.0
3.6875,3.3,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,49.0,8.0
0.681818,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,16.0,7.0
2.071429,2.545455,1.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.568182,2.826923,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,31.0,4.0
4.347826,4.06,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,102.0,32.55794871794872,9.0
2.666667,2.52381,1.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,41.0,4.0
3.770833,3.5,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,48.0,9.0
2.047619,1.725,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,65.0,32.55794871794872,7.0
3.625,3.12,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,77.15273775216139,44.0,7.0
3.825,3.568182,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.833333,3.28,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,77.15273775216139,46.0,8.0
3.305556,3.673077,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,77.15273775216139,21.0,9.0
0.5,1.857143,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,42.0,9.0
2.7,3.204545,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
2.425,2.767857,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,4.0
2.75,2.382353,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,48.0,9.0
2.795455,2.684211,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,48.0,8.0
3.3,3.547619,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
1.352941,2.464286,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0,62.0,22.0,3.0
3.263158,2.565217,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,85.0,32.55794871794872,8.0
3.86,3.722222,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,78.0,28.0,9.0
2.847826,3.428571,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,77.15273775216139,32.0,8.0
2.0,1.388889,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,22.0,7.0
3.769231,3.2,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,4.0,77.15273775216139,32.55794871794872,8.030172413793103
3.32,1.333333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,77.15273775216139,32.0,9.0
0.931818,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,77.15273775216139,26.0,9.0
2.826087,1.725,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,71.0,17.0,9.0
3.5,3.477273,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,79.0,34.0,7.0
3.954545,3.045455,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,35.0,8.0
3.82,3.611111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,85.0,20.0,9.0
3.0,2.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,75.0,26.0,7.0
1.285714,1.458333,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
1.736842,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,64.0,19.0,7.0
2.847826,0.825,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,81.0,37.0,9.0
3.833333,3.980769,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
2.1875,1.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,22.0,9.0
3.645833,3.590909,1.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
3.354167,3.821429,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
1.730769,1.866667,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,35.0,10.0
2.305556,1.5,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,75.0,32.55794871794872,8.0
2.26,1.8,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,80.0,22.0,3.0
3.82,4.083333,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,77.15273775216139,29.0,7.0
3.73913,4.347826,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,77.15273775216139,49.0,7.0
3.28,3.166667,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,9.0
3.565217,3.28,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,32.55794871794872,9.0
2.916667,3.416667,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,34.0,10.0
2.82,2.02,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,4.0
2.176471,2.361111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,13.0,3.0
2.125,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,80.0,36.0,9.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,61.0,19.0,9.0
3.690476,2.625,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,44.0,8.0
2.472222,2.547619,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
3.673913,3.075,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,76.0,38.0,9.0
2.5,0.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,71.0,18.0,7.0
3.181818,2.727273,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,38.0,9.0
2.318182,0.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,63.0,17.0,9.0
4.125,3.903846,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
3.64,3.047619,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,61.0,32.55794871794872,9.0
3.090909,2.772727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,32.0,9.0
4.5,4.421053,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,77.15273775216139,32.0,9.0
2.5,2.820175578700078,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,47.0,10.0
3.225,1.90625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,75.0,32.0,9.0
3.1875,3.634615,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
4.214286,4.152174,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,73.0,49.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,64.0,18.0,7.0
3.6,3.022727,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.925,2.222222,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,74.0,26.0,9.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0
3.595238,3.340909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,79.0,34.0,9.0
4.065217,3.217391,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,48.0,4.0
2.76,2.56,1.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
4.173913,3.891304,1.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,77.15273775216139,48.0,8.0
0.0,2.820175578700078,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,77.15273775216139,16.0,8.0
2.75,2.958333,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,77.15273775216139,32.55794871794872,8.0
3.54,2.142857,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,75.0,31.0,9.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,85.0,32.55794871794872,8.030172413793103
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,27.0,9.0
2.94,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,75.0,19.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,50.0,20.0,7.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,66.0,17.0,7.0
4.119048,3.386364,3.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,77.15273775216139,49.0,9.0
2.722222,2.659091,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,21.0,8.0
4.403846,4.434783,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,9.0
3.652174,3.62,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,68.0,29.0,7.0
0.727273,0.692308,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,71.0,27.0,9.0
3.02,2.2,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,86.0,20.0,7.0
4.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,86.0,36.0,9.0
2.214286,1.638889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,61.0,23.0,7.0
2.886364,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,82.0,34.0,9.0
3.395833,3.673913,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.804348,3.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,42.0,8.0
3.630435,4.02381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,45.0,7.0
2.916667,2.35,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,40.0,8.0
3.441176,4.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,94.0,27.0,9.0
4.261905,4.340909,1.0,8.0,6.0,2.0,2.0,1.0,2.0,2.0,8.0,77.15273775216139,38.0,9.0
3.961538,4.108696,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.456522,2.269231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.26,3.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,85.0,26.0,9.0
2.947368,3.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,77.15273775216139,27.0,9.0
2.58,2.282609,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,19.0,7.0
4.065217,3.934783,1.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,77.15273775216139,49.0,8.0
3.041667,3.303571,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,77.15273775216139,32.55794871794872,7.0
1.307692,1.15,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,63.0,18.0,7.0
1.928571,2.043478,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,11.0,3.0
2.0625,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,32.55794871794872,9.0
3.56,3.7,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,100.0,44.0,8.0
2.861111,1.478261,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,68.0,30.0,10.0
0.0,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,89.0,14.0,3.0
2.846073103521127,2.820175578700078,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,77.15273775216139,19.0,7.0
3.18,3.521739,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,84.0,31.0,7.0
3.269231,2.105263,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,67.0,28.0,9.0
4.02381,4.184211,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,77.15273775216139,44.0,10.0
1.125,1.0625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,65.0,14.0,7.0
3.083333,2.019231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.659091,3.526316,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,77.15273775216139,32.55794871794872,8.0
2.826087,2.615385,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
4.065217,3.952381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,47.0,4.0
4.058824,2.886364,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
1.5,2.545455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,25.0,7.0
2.833333,3.318182,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.095238,3.97619,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,102.0,32.55794871794872,9.0
2.26,2.076923,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.022727,3.796296,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
1.34375,3.142857,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.0,19.0,7.0
3.673913,3.942308,1.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,5.0,77.15273775216139,32.55794871794872,7.0
3.68,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.107143,3.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.222222,3.448276,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
4.134615,4.347826,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,47.0,9.0
3.880952,3.894737,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,87.0,35.0,9.0
4.2,3.631579,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,90.0,35.0,9.0
1.675,2.5,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.456522,2.380952,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,37.0,9.0
1.03125,0.666667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,74.0,18.0,3.0
3.285714,3.526316,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,71.0,34.0,9.0
3.42,2.277778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,83.0,31.0,9.0
3.94,2.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,48.0,4.0
3.852941,4.029412,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,7.0,77.15273775216139,34.0,9.0
3.568182,3.148148,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,77.15273775216139,32.55794871794872,9.0
4.181818,3.714286,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,77.15273775216139,35.0,10.0
4.2,3.956522,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,77.15273775216139,49.0,8.0
1.15,1.815789,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,77.15273775216139,25.0,8.0
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,59.0,16.0,7.0
2.25,2.666667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,73.0,20.0,7.0
2.54,3.108696,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,66.0,12.0,7.0
3.717391,3.152174,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,86.0,44.0,9.0
3.363636,2.444444,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
2.7,1.944444,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,90.0,37.0,9.0
2.0,2.416667,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,42.0,4.0
1.761905,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,74.0,32.55794871794872,4.0
3.869565,2.782609,3.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,77.15273775216139,38.0,8.0
1.275,0.42,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
2.380952,2.130435,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,31.0,9.0
2.175,2.25,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0
1.710526,0.346154,2.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,63.0,10.0,7.0
2.333333,2.634615,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,85.0,32.55794871794872,9.0
3.62,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,29.0,9.0
3.23913,3.44,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
2.2,2.59375,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,77.15273775216139,27.0,9.0
3.333333,3.652174,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,47.0,9.0
3.525,3.021739,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,88.0,36.0,9.0
3.325,3.375,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,77.15273775216139,29.0,7.0
2.425,2.565217,3.0,4.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,62.0,37.0,4.0
2.826087,1.807692,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
3.552632,3.78,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.238095,3.891304,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,77.15273775216139,48.0,10.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,27.0,9.0
3.565217,4.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,86.0,32.55794871794872,9.0
3.865385,3.844828,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,47.0,4.0
4.184211,3.975,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,82.0,30.0,9.0
0.736842,0.833333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,20.0,9.0
2.894737,2.740741,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,77.15273775216139,32.55794871794872,7.0
3.619048,4.041667,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0
2.447368,2.394737,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,32.55794871794872,7.0
3.729167,3.729167,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,45.0,8.0
1.071429,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.15273775216139,31.0,9.0
2.9,2.625,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,77.15273775216139,34.0,8.0
4.369565,4.461538,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,96.0,32.55794871794872,9.0
0.4375,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,20.0,7.0
4.217391,4.333333,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,7.0,77.15273775216139,46.0,10.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0
1.863636,2.428571,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,64.0,11.0,3.0
2.045455,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,86.0,28.0,9.0
4.0,3.5,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
3.131579,1.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,20.0,9.0
2.309524,3.043478,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.23913,3.527778,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,96.0,27.0,9.0
2.547619,2.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.15273775216139,14.0,7.0
4.086957,3.673077,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.0,31.0,9.0
3.880952,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,43.0,9.0
3.277778,2.5,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,81.0,32.55794871794872,8.030172413793103
3.272727,1.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,32.55794871794872,7.0
0.0,2.820175578700078,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,77.15273775216139,32.55794871794872,8.0
4.130435,4.02381,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,42.0,8.0
3.277778,3.44,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
3.368421,2.152174,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,74.0,24.0,4.0
2.638889,2.038462,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.6,2.638889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,77.0,32.55794871794872,9.0
3.73913,3.315789,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,24.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,66.0,20.0,9.0
4.16,2.820175578700078,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,79.0,48.0,4.0
2.75,2.75,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,41.0,8.0
3.4375,3.681818,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,92.0,41.0,9.0
3.0,3.16,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,77.15273775216139,32.55794871794872,8.0
2.891304,3.666667,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,26.0,8.0
3.73913,3.173077,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.214286,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,17.0,7.0
3.04,2.590909,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
3.428571,3.875,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,77.15273775216139,19.0,7.0
2.409091,2.826087,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,73.0,27.0,4.0
2.921053,2.588235,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,56.0,28.0,7.0
1.105263,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,82.0,22.0,7.0
0.357143,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,77.15273775216139,26.0,4.0
3.875,3.416667,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,48.0,8.0
2.75,2.875,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,87.0,40.0,9.0
1.805556,2.473684,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,37.0,8.0
3.083333,3.25,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
2.5,2.26,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,32.55794871794872,7.0
4.38,4.26087,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
2.275,1.233333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,73.0,24.0,7.0
3.88,3.788462,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
